	Pert_2	Pert_7	Pert_9	hdf_day15	hdf_day25_CD49F
RPS4X	0.0	0.0346271403182	0.0430299546181	1.09157519461	0.892615656343
CD63	0.0	0.0346271403182	0.0430299546181	-0.947337711412	-0.966578413607
RPL3	0.0	0.0346271403182	0.0430299546181	1.05156799745	0.866945121822
RPL4	0.0	0.0346271403182	0.0430299546181	1.20040465304	0.713556351544
CALR	0.0	-5.73656291271	0.0430299546181	-0.862963146192	-1.02069848024
SERPINE1	0.0	0.0346271403182	0.0430299546181	0.965884852868	0.934547069629
C18ORF32	0.0	0.0346271403182	0.0430299546181	1.23457011925	0.661727665368
GLUL	4.55978800677	5.80581719335	4.34602541643	1.05651852171	0.822517536728
COL1A2	0.0	0.0346271403182	0.0430299546181	-1.31471242547	-0.506048752011
PPAP2B	0.0	0.0346271403182	0.0430299546181	0.82561136542	1.0188878723
PFN1	0.0	0.0346271403182	0.0430299546181	-0.785830808678	-0.97669983237
TUBA1B	0.0	0.0346271403182	0.0430299546181	-0.724204953921	-1.00817836275
GJA1	0.0	0.0346271403182	0.0430299546181	-0.986166322728	-0.741697973905
MYL6	0.0	0.0346271403182	0.0430299546181	-0.783241900598	-0.941755655313
RPS3A	0.0	0.0346271403182	0.0430299546181	1.17135697812	0.564952735105
TPM1	-4.55978800677	-5.73656291271	-4.25996550719	-0.949345161164	-0.758022427752
P4HB	0.0	0.0346271403182	0.0430299546181	-0.867530603215	-0.814640118812
S100A11	0.0	0.0346271403182	0.0430299546181	-0.823430927655	-0.839397001917
APP	0.0	0.0346271403182	0.0430299546181	-0.855905428514	-0.772735586261
CCND1	0.0	0.0346271403182	0.0430299546181	-0.861271439374	-0.757936557356
THY1	0.0	0.0346271403182	0.0430299546181	0.983598637426	0.661610618067
ADIRF	0.0	0.0346271403182	0.0430299546181	0.733653738776	0.895391397025
RPL26	0.0	0.0346271403182	0.0430299546181	1.09403635509	0.51037898627
RPS25	0.0	0.0346271403182	0.0430299546181	0.953622586482	0.631074790051
MT1E	0.0	0.0346271403182	0.0430299546181	0.959326698122	0.601105713716
TPM2	0.0	0.0346271403182	0.0430299546181	-0.780844090844	-0.748439834622
SNORA67	0.0	0.0346271403182	0.0430299546181	0.795179222804	0.736753510446
RPS12	0.0	0.0346271403182	0.0430299546181	0.985568235396	0.528447722319
RPL5	0.0	0.0346271403182	0.0430299546181	0.903884920915	0.583156890506
PPIB	0.0	0.0346271403182	0.0430299546181	-0.757666192859	-0.700987300987
PSG5	0.0	0.0346271403182	0.0430299546181	-0.786286143075	-0.671121781085
CTSZ	0.0	0.0346271403182	0.0430299546181	-0.789922399639	-0.633544332623
ANXA2	0.0	0.0346271403182	0.0430299546181	0.918310643578	0.526292435176
COL6A3	0.0	0.0346271403182	0.0430299546181	0.602089422939	0.791387091771
RHOB	0.0	0.0346271403182	4.34602541643	0.636734795339	0.749655588648
TIMP2	0.0	0.0346271403182	0.0430299546181	-0.802413712666	-0.530268133389
DUSP1	0.0	5.80581719335	4.34602541643	0.775432144126	0.573020690431
GNAS	0.0	0.0346271403182	0.0430299546181	-0.728338918271	-0.581468893188
RPL12	0.0	0.0346271403182	0.0430299546181	0.825159670613	0.508584083939
MEST	0.0	0.0346271403182	0.0430299546181	0.540425634084	0.791882247325
SBSN	0.0	0.0346271403182	0.0430299546181	0.526471014887	0.791663910988
MIR4426	0.0	0.0346271403182	0.0430299546181	0.883753699149	0.434036441536
RPL18A	0.0	0.0346271403182	0.0430299546181	0.81748433047	0.498023442317
RPL21	0.0	0.0346271403182	0.0430299546181	0.960895520102	0.350159965272
C12ORF75	0.0	0.0346271403182	0.0430299546181	-0.627893793239	-0.646457961386
BZW1	0.0	0.0346271403182	0.0430299546181	0.761438772928	0.525631311794
RPL35A	0.0	0.0346271403182	0.0430299546181	0.89879056282	0.378686622654
COL5A1	0.0	0.0346271403182	0.0430299546181	0.609478721095	0.655305055291
RPL11	0.0	0.0346271403182	0.0430299546181	0.939249964047	0.322182302658
RPL7	0.0	0.0346271403182	0.0430299546181	0.873260522705	0.386826686403
MYL9	0.0	0.0346271403182	0.0430299546181	-0.639554131498	-0.575900056968
MIR4709	0.0	0.0346271403182	0.0430299546181	-0.668611645777	-0.53816355355
RPL31	0.0	0.0346271403182	0.0430299546181	0.77376566595	0.453417127888
RPL7A	0.0	0.0346271403182	0.0430299546181	0.750431119275	0.469831071001
ITGA5	0.0	0.0346271403182	0.0430299546181	0.684956456621	0.517630798941
RPL30	0.0	0.0346271403182	0.0430299546181	0.786238990999	0.414265773858
GPX1	0.0	0.0346271403182	0.0430299546181	-0.623669970848	-0.546320582965
RPS13	0.0	0.0346271403182	0.0430299546181	0.89535550113	0.297531048737
IFITM3	0.0	0.0346271403182	0.0430299546181	0.457140451719	0.730649695926
RPL6	0.0	0.0346271403182	0.0430299546181	0.818203427544	0.365383276155
TIMP1	0.0	0.0346271403182	0.0430299546181	-0.00271997044141	1.17495801266
MGP	0.0	0.0346271403182	0.0430299546181	0.269962399684	0.901409432589
RPS15A	0.0	0.0346271403182	0.0430299546181	0.898819387879	0.269297986371
NME1	0.0	0.0346271403182	0.0430299546181	-0.477899388288	-0.655893038936
RPS8	0.0	0.0346271403182	0.0430299546181	0.772127574419	0.385721491112
OAZ1	0.0	0.0346271403182	0.0430299546181	-0.59559110289	-0.515569154848
S100A13	0.0	0.0346271403182	0.0430299546181	-0.610580508087	-0.485328823451
CRLF1	0.0	0.0346271403182	0.0430299546181	0.427722142314	0.692166035688
KRT7	0.0	0.0346271403182	4.34602541643	0.594165885818	0.523649897588
EEF2	0.0	0.0346271403182	0.0430299546181	0.379591999877	0.737239570144
CALM2	0.0	0.0346271403182	0.0430299546181	-0.458490666135	-0.628775371083
PEA15	0.0	0.0346271403182	-4.25996550719	-0.548662398313	-0.523483195493
CHPF2	0.0	0.0346271403182	0.0430299546181	-0.31901000729	-0.749159722539
MMP14	0.0	0.0346271403182	0.0430299546181	-0.569147210428	-0.495787776851
RPS24	0.0	0.0346271403182	0.0430299546181	0.895367804106	0.191631271527
RPL24	0.0	0.0346271403182	0.0430299546181	0.747561486403	0.336020794505
BRI3	0.0	0.0346271403182	0.0430299546181	-0.532422694923	-0.51968867423
IFITM2	0.0	0.0346271403182	0.0430299546181	0.458385076027	0.618274467823
HSD11B1L	0.0	0.0346271403182	0.0430299546181	0.752074745408	0.324312455138
ADM	0.0	0.0346271403182	0.0430299546181	-0.569930066688	-0.47625062745
RPL39	0.0	0.0346271403182	0.0430299546181	0.771541760519	0.270923078607
LY6E	0.0	0.0346271403182	0.0430299546181	-0.548332518035	-0.45747630586
RPS29	0.0	0.0346271403182	0.0430299546181	0.868682494615	0.163159052463
MFI2	0.0	0.0346271403182	0.0430299546181	0.49135583849	0.537531633032
RPL29	0.0	0.0346271403182	0.0430299546181	0.640065874391	0.384805388015
KCNMA1	0.0	0.0346271403182	0.0430299546181	0.49242831771	0.528859235815
TPM4	0.0	0.0346271403182	0.0430299546181	-0.384883388942	-0.606882204592
MIR1304	0.0	0.0346271403182	0.0430299546181	0.768082610413	0.245958105819
PYGB	0.0	0.0346271403182	0.0430299546181	0.5032331126	0.504273215167
RPL10A	0.0	0.0346271403182	0.0430299546181	0.572792449475	0.432965413712
WISP2	0.0	0.0346271403182	0.0430299546181	0.337142019301	0.665306951765
PTMS	0.0	0.0346271403182	0.0430299546181	-0.514740111982	-0.458378525516
CALD1	0.0	0.0346271403182	0.0430299546181	-0.51176136736	-0.446065000338
CEMIP	0.0	0.0346271403182	0.0430299546181	-0.490551975149	-0.464895791713
RPL13A	0.0	0.0346271403182	0.0430299546181	0.647386019072	0.329614754959
RND3	0.0	-5.73656291271	-4.25996550719	-0.491298048189	-0.44934523835
ECM1	0.0	0.0346271403182	0.0430299546181	0.355451916755	0.611528275284
ATF4	0.0	0.0346271403182	0.0430299546181	0.405711189523	0.560985130752
SNORA24	0.0	0.0346271403182	0.0430299546181	-0.546878328658	-0.392645592284
MIR7705	0.0	0.0346271403182	0.0430299546181	0.490099310391	0.46867014265
SNORA70	0.0	0.0346271403182	0.0430299546181	-0.471957518151	-0.448497922709
LAMP1	0.0	0.0346271403182	0.0430299546181	-0.478605869039	-0.438509023965
TUBA1A	0.0	0.0346271403182	0.0430299546181	-0.48512827685	-0.426338806859
ENPP2	0.0	0.0346271403182	0.0430299546181	-0.429182401887	-0.471183984563
EMP3	-4.55978800677	0.0346271403182	0.0430299546181	0.362794672222	0.544267942802
VAT1	0.0	0.0346271403182	0.0430299546181	-0.457423432116	-0.420837630406
MOXD1	0.0	0.0346271403182	0.0430299546181	-0.469020172432	-0.405489180572
CDK2AP1	0.0	0.0346271403182	0.0430299546181	-0.463160648358	-0.408191624657
ATP5E	0.0	0.0346271403182	0.0430299546181	-0.341839499004	-0.519151799174
LUM	4.55978800677	0.0346271403182	0.0430299546181	-0.508711834364	-0.350372417045
FKBP9	0.0	0.0346271403182	0.0430299546181	-0.469258638118	-0.382657157121
NT5E	0.0	0.0346271403182	-4.25996550719	-0.434573025189	-0.410717648408
FAM20C	0.0	0.0346271403182	0.0430299546181	-0.438162300459	-0.406861311735
UBB	0.0	0.0346271403182	0.0430299546181	-0.442911337759	-0.394374472159
TMEM119	0.0	0.0346271403182	0.0430299546181	-0.411239468659	-0.424722093639
IGFBP3	-4.55978800677	0.0346271403182	-4.25996550719	-0.85073005187	0.0161215378377
TFPI	0.0	0.0346271403182	0.0430299546181	0.432723827245	0.426418653415
S100A16	0.0	0.0346271403182	0.0430299546181	0.503755669293	0.350509422712
COL7A1	0.0	0.0346271403182	0.0430299546181	0.435243500973	0.416287589917
UCHL1	0.0	0.0346271403182	0.0430299546181	-0.444179144679	-0.373829659211
AQP3	0.0	0.0346271403182	0.0430299546181	0.448724775383	0.385607434735
MIR378J	0.0	0.0346271403182	0.0430299546181	0.816855511966	0.0161215378377
PPL	4.55978800677	0.0346271403182	0.0430299546181	0.297043761756	0.532964687431
TNC	0.0	0.0346271403182	-4.25996550719	-0.395031332499	-0.403655749267
RPL32	0.0	0.0346271403182	0.0430299546181	0.491039799821	0.331093490118
SNORD89	0.0	0.0346271403182	0.0430299546181	0.805745472171	0.0161215378377
CD151	0.0	0.0346271403182	0.0430299546181	-0.506742432617	-0.287000345767
SNHG12	0.0	0.0346271403182	0.0430299546181	-0.806867354131	0.0161215378377
CTSL	0.0	0.0346271403182	0.0430299546181	-0.308983408532	-0.474581711212
MORF4L2	0.0	0.0346271403182	0.0430299546181	0.389415222696	0.414808616193
FST	0.0	0.0346271403182	-4.25996550719	-0.433577136342	-0.342035073435
DBI	0.0	0.0346271403182	0.0430299546181	-0.365334973404	-0.409764585297
IGFBP7	0.0	0.0346271403182	-4.25996550719	-0.409329206962	-0.364973523207
CXCL12	0.0	0.0346271403182	0.0430299546181	-0.418461839137	-0.353393464154
PPIA	0.0	0.0346271403182	0.0430299546181	-0.257376043671	-0.512190538443
FRMD6	0.0	0.0346271403182	0.0430299546181	-0.406298875397	-0.357161769093
GAS5	0.0	0.0346271403182	0.0430299546181	0.385936185901	0.403489902277
SNORA27	0.0	0.0346271403182	0.0430299546181	0.477341495248	0.311586511788
TXN	0.0	0.0346271403182	0.0430299546181	0.599666773878	0.187658555047
HMOX1	0.0	0.0346271403182	0.0430299546181	-0.4023121714	-0.346754825556
CCDC80	0.0	0.0346271403182	0.0430299546181	-0.477548736616	-0.265466340542
PGRMC1	0.0	0.0346271403182	0.0430299546181	-0.375595448306	-0.367449571036
ENO1	0.0	0.0346271403182	0.0430299546181	-0.283037502916	-0.457389938359
FKBP5	4.55978800677	5.80581719335	4.34602541643	0.425251649298	0.34044225402
SNORA32	0.0	0.0346271403182	0.0430299546181	0.738604065621	0.0161215378377
RPL9	0.0	0.0346271403182	0.0430299546181	0.737505456308	0.0161215378377
C19ORF10	0.0	0.0346271403182	0.0430299546181	-0.396212857048	-0.329705436956
AHNAK	0.0	0.0346271403182	0.0430299546181	0.331871964588	0.419060074581
YWHAZ	0.0	0.0346271403182	0.0430299546181	0.509486977072	0.240389644855
ACADVL	0.0	0.0346271403182	0.0430299546181	0.384897403717	0.361904324842
HSPA8	0.0	0.0346271403182	0.0430299546181	-0.242975004405	-0.476676008731
ERRFI1	0.0	0.0346271403182	0.0430299546181	0.332452597709	0.412040312046
COL18A1	0.0	0.0346271403182	0.0430299546181	0.311793559518	0.432490434667
OLFML3	0.0	0.0346271403182	-4.25996550719	-0.38901609871	-0.328075556822
RGMB	0.0	0.0346271403182	0.0430299546181	-0.387128592934	-0.327195493357
SELM	0.0	0.0346271403182	0.0430299546181	0.260915332174	0.476440511034
POSTN	0.0	0.0346271403182	0.0430299546181	-0.461204902893	-0.239639124461
DKK1	0.0	0.0346271403182	-4.25996550719	0.235820088409	0.490016877876
MEG3	0.0	0.0346271403182	0.0430299546181	0.332721084188	0.388391443767
CKAP4	0.0	0.0346271403182	0.0430299546181	-0.398175611421	-0.294788817373
TUBB4B	0.0	0.0346271403182	0.0430299546181	-0.294380660339	-0.397782087452
MXRA5	0.0	0.0346271403182	0.0430299546181	-0.382921858237	-0.30744722834
LOXL4	0.0	0.0346271403182	0.0430299546181	0.290944445558	0.425184942715
RPL14	0.0	0.0346271403182	0.0430299546181	0.478096419804	0.236731680154
RPL37A	-4.55978800677	0.0346271403182	0.0430299546181	0.694875766312	0.0161215378377
YBX1	0.0	0.0346271403182	0.0430299546181	-0.228427296239	-0.454772390507
PAM	0.0	0.0346271403182	0.0430299546181	-0.345434410363	-0.326566908877
RPL23A	0.0	0.0346271403182	0.0430299546181	0.449231490744	0.247828789044
MIR6892	0.0	0.0346271403182	0.0430299546181	0.679406876089	0.0161215378377
RPS3	0.0	0.0346271403182	0.0430299546181	0.493280924709	0.201006594722
ADH1B	4.55978800677	0.0346271403182	0.0430299546181	0.264154063185	0.426693903181
RPL27	0.0	0.0346271403182	0.0430299546181	0.673363322689	0.0161215378377
LTBP2	0.0	0.0346271403182	0.0430299546181	-0.381908779	-0.27570635857
SNORD10	0.0	0.0346271403182	0.0430299546181	0.440939090596	0.24236419456
MRC2	0.0	0.0346271403182	0.0430299546181	-0.364103861201	-0.28798834058
GPNMB	0.0	0.0346271403182	0.0430299546181	-0.308943917871	-0.342683276
HNRNPH2	0.0	0.0346271403182	0.0430299546181	0.452872094934	0.224412253229
CAPN2	0.0	0.0346271403182	0.0430299546181	0.358355862572	0.317248687693
ARHGDIA	0.0	0.0346271403182	0.0430299546181	-0.381186963551	-0.26303771306
CRIP1	0.0	0.0346271403182	0.0430299546181	0.279955266128	0.384484857105
CHML	0.0	0.0346271403182	0.0430299546181	0.319543982166	0.344106199398
ASPH	0.0	0.0346271403182	0.0430299546181	-0.322823297504	-0.311173770261
PRDX1	0.0	0.0346271403182	0.0430299546181	-0.274466869573	-0.356747928228
NOTCH3	0.0	0.0346271403182	0.0430299546181	0.28170514187	0.375942010396
MMP19	0.0	0.0346271403182	0.0430299546181	0.314894488311	0.342702281586
H3F3A	0.0	0.0346271403182	0.0430299546181	0.412281832893	0.243603570044
SGK1	0.0	0.0346271403182	0.0430299546181	0.241534189397	0.410277623753
CD81	0.0	0.0346271403182	0.0430299546181	-0.00271997044141	0.652946937594
ALDOA	0.0	0.0346271403182	0.0430299546181	-0.398056824331	-0.224367166581
EIF3E	0.0	0.0346271403182	0.0430299546181	0.380035560444	0.268731284515
COPS8	0.0	0.0346271403182	0.0430299546181	0.331016496537	0.317473638554
CTGF	0.0	0.0346271403182	0.0430299546181	-0.412028353308	-0.209341005972
PTX3	0.0	0.0346271403182	-4.25996550719	0.470763419425	0.175678199913
TIMP3	0.0	0.0346271403182	0.0430299546181	-0.294078878627	-0.31875112977
RPL34	0.0	0.0346271403182	0.0430299546181	0.421584231631	0.216215024868
LGALS3	-4.55978800677	0.0346271403182	0.0430299546181	0.304187764935	0.333450288536
TNFRSF11B	0.0	0.0346271403182	0.0430299546181	-0.322644318914	-0.287146148237
GNB2L1	0.0	0.0346271403182	0.0430299546181	0.354764332003	0.265233828986
ID1	0.0	0.0346271403182	0.0430299546181	-0.374281944423	-0.218797757476
SLC9A3R2	0.0	0.0346271403182	0.0430299546181	0.282038883305	0.337546339454
MALL	0.0	0.0346271403182	0.0430299546181	0.212184398672	0.406679548607
SNORA45B	0.0	0.0346271403182	0.0430299546181	0.249915684116	0.363531780824
LOXL2	0.0	0.0346271403182	0.0430299546181	-0.312630376385	-0.2722714317
COX8A	0.0	0.0346271403182	0.0430299546181	-0.278587727276	-0.304231274
NPTX2	0.0	0.0346271403182	0.0430299546181	0.320401867297	0.289150924501
ARPC1B	0.0	0.0346271403182	0.0430299546181	-0.298384077415	-0.28371079519
ANXA6	0.0	0.0346271403182	0.0430299546181	-0.277395239766	-0.302572889011
ATP6V0E1	0.0	0.0346271403182	0.0430299546181	-0.241680216084	-0.336787439147
TUBB6	0.0	0.0346271403182	0.0430299546181	-0.26751581894	-0.310585377182
ASS1	4.55978800677	0.0346271403182	4.34602541643	0.363104083663	0.24170031211
TSC22D3	4.55978800677	5.80581719335	4.34602541643	0.233092252733	0.370702786039
HINT1	0.0	0.0346271403182	0.0430299546181	-0.246538154075	-0.330002941615
VAMP5	0.0	0.0346271403182	0.0430299546181	0.287134196386	0.311746414369
GRN	0.0	0.0346271403182	0.0430299546181	-0.370790786747	-0.199543538281
PRKCDBP	0.0	0.0346271403182	0.0430299546181	-0.321002307962	-0.24712622625
ZFP36L2	0.0	0.0346271403182	0.0430299546181	0.261670104382	0.330948885231
PGAM1	0.0	0.0346271403182	0.0430299546181	-0.254213604209	-0.308067993377
FBLN5	0.0	0.0346271403182	0.0430299546181	-0.218806840629	-0.342903452909
YWHAQ	0.0	0.0346271403182	0.0430299546181	-0.244432202835	-0.316474844675
ITGBL1	0.0	0.0346271403182	0.0430299546181	0.234857226808	0.351648837705
NACA	0.0	0.0346271403182	0.0430299546181	0.355226259141	0.223557611052
COL6A2	0.0	0.0346271403182	0.0430299546181	0.255599380563	0.322046478314
FSTL3	0.0	0.0346271403182	0.0430299546181	0.25043789635	0.323842005182
SLC39A14	0.0	0.0346271403182	0.0430299546181	0.319703090712	0.252189489792
CALU	0.0	0.0346271403182	0.0430299546181	-0.215154647468	-0.327727891764
DNAJB4	0.0	0.0346271403182	0.0430299546181	0.328174964549	0.23965892368
RHOA	0.0	0.0346271403182	0.0430299546181	-0.260706333874	-0.280282500205
MFGE8	0.0	0.0346271403182	0.0430299546181	0.283188631486	0.281247696843
TRNP1	0.0	0.0346271403182	0.0430299546181	0.300911480663	0.26338751099
SNHG1	0.0	0.0346271403182	0.0430299546181	-0.343075996865	-0.193954069909
APCDD1	0.0	0.0346271403182	0.0430299546181	-0.292739164032	-0.240891649899
MYL12B	0.0	0.0346271403182	0.0430299546181	-0.233255559617	-0.299742382677
DRAM1	0.0	0.0346271403182	0.0430299546181	-0.285011494447	-0.245725723009
PPP1R14B	0.0	0.0346271403182	0.0430299546181	-0.260711230526	-0.264362392895
SNORA47	0.0	0.0346271403182	0.0430299546181	0.165528216115	0.385256199207
AEBP1	0.0	0.0346271403182	0.0430299546181	-0.307553713048	-0.214121401671
PLOD1	0.0	0.0346271403182	0.0430299546181	-0.289964773789	-0.228542091944
RPL15	0.0	0.0346271403182	0.0430299546181	0.394698270796	0.15056635488
ARPC2	0.0	0.0346271403182	0.0430299546181	-0.22154053712	-0.295840198237
LRP10	0.0	0.0346271403182	0.0430299546181	-0.311950442421	-0.201289893887
HTRA3	0.0	0.0346271403182	0.0430299546181	0.253914704555	0.282183059184
MIF	0.0	0.0346271403182	0.0430299546181	-0.166118556852	-0.341464810617
EIF5A	0.0	0.0346271403182	0.0430299546181	-0.168438647742	-0.338780205784
CDKN1A	0.0	0.0346271403182	0.0430299546181	-0.304841117599	-0.201700560696
CARD16	0.0	0.0346271403182	0.0430299546181	0.301421556058	0.229355207004
BGN	-4.55978800677	0.0346271403182	0.0430299546181	-0.275945746307	-0.225803512172
SNORA80E	0.0	0.0346271403182	0.0430299546181	0.370541595392	0.156639354327
MARCKS	0.0	0.0346271403182	0.0430299546181	-0.273513222679	-0.225873319277
PLIN2	0.0	0.0346271403182	0.0430299546181	0.356504288853	0.16719100913
SDCBP	0.0	0.0346271403182	0.0430299546181	0.321035792235	0.202458334666
ID3	0.0	0.0346271403182	0.0430299546181	-0.28308483944	-0.210413756291
RNH1	0.0	0.0346271403182	0.0430299546181	-0.288647541821	-0.204752819593
GATA2	0.0	0.0346271403182	0.0430299546181	0.165475093342	0.354665106829
MIR6805	0.0	0.0346271403182	0.0430299546181	0.295191272971	0.224451259187
TNFRSF12A	0.0	0.0346271403182	0.0430299546181	-0.284149515912	-0.207684534903
JTB	0.0	0.0346271403182	0.0430299546181	0.267915723615	0.250121554044
LAPTM4A	0.0	0.0346271403182	0.0430299546181	0.277775399017	0.2399040281
PDIA6	0.0	0.0346271403182	0.0430299546181	-0.21511254892	-0.275419899502
NREP	0.0	0.0346271403182	0.0430299546181	0.180206458848	0.336574192323
HERC4	0.0	0.0346271403182	0.0430299546181	0.334133021808	0.18252451052
NTN4	0.0	0.0346271403182	0.0430299546181	0.261579877413	0.253107073847
ANXA4	0.0	0.0346271403182	0.0430299546181	0.248812871864	0.260412215147
SRGN	0.0	0.0346271403182	0.0430299546181	0.296881668403	0.212053281858
FSCN1	0.0	0.0346271403182	0.0430299546181	-0.274610829534	-0.207418919289
OST4	0.0	0.0346271403182	0.0430299546181	-0.164390562427	-0.315169516437
C11ORF91	0.0	0.0346271403182	0.0430299546181	0.169751157377	0.336447994659
LRRC15	0.0	0.0346271403182	0.0430299546181	-0.27577370025	-0.20229161359
DRAP1	0.0	0.0346271403182	0.0430299546181	-0.205359510724	-0.270204337532
POLR2L	0.0	0.0346271403182	0.0430299546181	-0.172739237818	-0.302191915032
RPL8	0.0	0.0346271403182	0.0430299546181	0.484143846583	0.0161215378377
WNT5B	0.0	0.0346271403182	0.0430299546181	-0.23751336284	-0.234842530393
CYB5A	0.0	0.0346271403182	4.34602541643	0.228198500286	0.270310173149
NDRG1	0.0	0.0346271403182	0.0430299546181	0.174091846899	0.323963447715
RECK	0.0	0.0346271403182	0.0430299546181	-0.264624942673	-0.20608699261
AKR1C2	0.0	0.0346271403182	0.0430299546181	0.201256959301	0.29611771085
ID2	0.0	0.0346271403182	0.0430299546181	-0.280622522932	-0.188958493433
RPL19	0.0	0.0346271403182	0.0430299546181	0.480187509703	0.0161215378377
SRPX	0.0	0.0346271403182	0.0430299546181	0.190919747823	0.301165416869
ISLR	0.0	0.0346271403182	0.0430299546181	-0.292162016125	-0.172469504598
COX6A1	0.0	0.0346271403182	0.0430299546181	-0.208492562888	-0.255429544809
EEF1G	0.0	0.0346271403182	0.0430299546181	0.474045783438	0.0161215378377
